1,1,0.99919
0.99732,0.99732,0.99453
0.99364,0.99364,0.98873
0.98943,0.98943,0.98224
0.98486,0.98486,0.97523
0.97999,0.97999,0.9678
0.97487,0.97487,0.96
0.96953,0.96953,0.95188
0.96399,0.96399,0.94348
0.95828,0.95828,0.93482
0.95241,0.95241,0.92593
0.94639,0.94639,0.91681
0.94023,0.94023,0.90749
0.93394,0.93394,0.89798
0.92753,0.92753,0.88829
0.921,0.921,0.87842
0.91436,0.91436,0.86839
0.90762,0.90762,0.85821
0.90078,0.90078,0.84788
0.89384,0.89384,0.83741
0.88681,0.88681,0.8268
0.87969,0.87969,0.81606
0.87249,0.87249,0.80519
0.86521,0.86521,0.7942
0.85784,0.85784,0.78309
0.8504,0.8504,0.77186
0.84288,0.84288,0.76053
0.83529,0.83529,0.74908
0.82763,0.82763,0.73753
0.8199,0.8199,0.72588
0.81211,0.81211,0.71413
0.80425,0.80425,0.70228
0.79632,0.79632,0.69033
0.78833,0.78833,0.67829
0.78029,0.78029,0.66617
0.77218,0.77218,0.65395
0.76401,0.76401,0.64164
0.75579,0.7526,0.63271
0.74751,0.74108,0.62374
0.73918,0.72946,0.61472
0.73079,0.71774,0.60566
0.72235,0.70592,0.59656
0.71386,0.694,0.58742
0.70532,0.68199,0.57824
0.69673,0.66989,0.56901
0.68809,0.6577,0.55975
0.6794,0.64542,0.55045
0.67067,0.63306,0.54111
0.66189,0.62061,0.53173
0.65306,0.60808,0.52231
0.64419,0.59547,0.51286
0.63527,0.58278,0.50337
0.62631,0.57001,0.49384
0.6173,0.55717,0.48428
0.60826,0.54425,0.47468
0.59917,0.53126,0.46505
0.59004,0.51819,0.45538
0.58087,0.50506,0.44568
0.57165,0.49185,0.43594
0.5624,0.47858,0.42617
0.55311,0.46523,0.41636
0.54378,0.45182,0.40653
0.53441,0.43835,0.39666
0.52501,0.42481,0.38675
0.51557,0.4112,0.37682
0.50609,0.39754,0.36685
0.49657,0.3838,0.35686
0.48702,0.37001,0.34683
0.47743,0.35616,0.33677
0.4678,0.34225,0.32668
0.45815,0.32828,0.31656
0.44845,0.31425,0.30641
0.43873,0.30016,0.29623
0.42896,0.28602,0.28602
0.41397,0.27578,0.27578
0.39891,0.26551,0.26551
0.38376,0.25521,0.25521
0.36854,0.24488,0.24488
0.35325,0.23453,0.23453
0.33789,0.22415,0.22415
0.32245,0.21374,0.21374
0.30694,0.2033,0.2033
0.29137,0.19283,0.19283
0.27572,0.18234,0.18234
0.26001,0.17182,0.17182
0.24423,0.16128,0.16128
0.22838,0.1507,0.1507
0.21247,0.14011,0.14011
0.19649,0.12948,0.12948
0.18045,0.11883,0.11883
0.16435,0.10815,0.10815
0.14818,0.097449,0.097449
0.13196,0.086721,0.086721
0.11567,0.075967,0.075967
0.099319,0.065189,0.065189
0.082911,0.054385,0.054385
0.066444,0.043557,0.043557
0.049919,0.032704,0.032704
0.033336,0.021827,0.021827
0.016696,0.010926,0.010926
0,0,0
0,0,0.035586
0,0,0.070911
0,0,0.10597
0,0,0.14075
0,0,0.17526
0,0,0.20948
0,0,0.24341
0,0,0.27703
0,0,0.31035
0,0,0.34334
0,0,0.37601
0,0,0.40834
0,0,0.44032
0,0,0.47193
0,0,0.50318
0,0,0.53403
0,0,0.56448
0,0,0.59451
0,0,0.62411
0,0,0.65324
0,0,0.68189
0,0,0.71004
0,0,0.73764
0,0,0.76468
0,0,0.79111
0,0,0.81689
0,0,0.84196
0,0,0.86625
0,0,0.88969
0,0,0.91217
0,0,0.93355
0,0,0.95362
0,0,0.97206
0,0,0.98825
0,0,1
0,0.035586,1
0,0.070911,1
0,0.10597,1
0,0.14075,1
0,0.17526,1
0,0.20948,1
0,0.24341,1
0,0.27703,1
0,0.31035,1
0,0.34334,1
0,0.37601,1
0,0.40834,1
0,0.44032,1
0,0.47193,1
0,0.50318,1
0,0.53403,1
0,0.56448,1
0,0.59451,1
0,0.62411,1
0,0.65324,1
0,0.68189,1
0,0.71004,1
0,0.73764,1
0,0.76468,1
0,0.79111,1
0,0.81689,1
0,0.84196,1
0,0.86625,1
0,0.88969,1
0,0.91217,1
0,0.93355,1
0,0.95362,1
0,0.97206,1
0,0.98825,1
0,1,1
0.017825,1,1
0.035586,1,1
0.053281,1,1
0.070911,1,1
0.088474,1,1
0.10597,1,1
0.1234,1,1
0.14075,1,1
0.15804,1,1
0.17526,1,1
0.19241,1,1
0.20948,1,1
0.22648,1,1
0.24341,1,1
0.26026,1,1
0.27703,1,1
0.29373,1,1
0.31035,1,1
0.32688,1,1
0.34334,1,1
0.35972,1,1
0.37601,1,1
0.39222,1,1
0.40834,1,1
0.42437,1,1
0.44032,1,1
0.45617,1,1
0.47193,1,1
0.4876,1,1
0.50318,1,1
0.51865,1,1
0.53403,1,1
0.54931,1,1
0.56448,1,1
0.57955,1,1
